"Recência","Frequência","Gasto","ID do Cliente","Segmento"
73,17,337.34,"13930","Básico"
310,16,307.4,"13932","Básico"
125,23,608.79,"13933","Básico"
279,31,922.1,"13934","Básico"
195,59,939.66,"13936","Básico"
185,54,880.13,"13937","Básico"
51,7,71.66,"13938","Básico"
33,49,839.14,"13940","Básico"
550,1,320,"13942","Básico"
593,15,246.54,"13943","Básico"
669,35,200.43,"13944","Básico"
410,51,854.15,"13945","Básico"
81,5,90.6,"13947","Básico"
376,24,548.76,"13948","Básico"
27,35,745.06,"13950","Básico"
192,39,674.45,"13951","Básico"
17,25,439.92,"13954","Básico"
170,87,545.17,"13955","Básico"
21,152,1026.42,"13956","Básico"
433,27,458.25,"13957","Básico"
37,12,230.22,"13960","Básico"
408,19,538.4,"13961","Básico"
37,23,362.8,"13962","Básico"
403,24,438.9,"13964","Básico"
492,24,996.61,"13965","Básico"
451,22,390.86,"13966","Básico"
161,6,166.3,"13967","Básico"
439,8,123.66,"13968","Básico"
402,13,846.55,"13970","Básico"
86,15,190.25,"13972","Básico"
303,11,264.7,"13973","Básico"
65,43,677.72,"13974","Básico"
427,13,519.81,"13977","Básico"
30,15,196.79,"13978","Básico"
76,65,799.92,"13980","Básico"
431,22,331.14,"13981","Básico"
33,13,320.46,"13986","Básico"
395,46,682.54,"13987","Básico"
229,16,311.3,"13990","Básico"
28,84,855.97,"13991","Básico"
46,11,219.5,"13992","Básico"
402,33,895.76,"13996","Básico"
535,46,382.31,"13997","Básico"
462,31,566.7,"13998","Básico"
150,47,529.73,"14002","Básico"
748,16,209.41,"14003","Básico"
528,5,79.48,"14007","Básico"
448,32,509.04,"14008","Básico"
581,24,445.15,"14010","Básico"
496,32,457.82,"14011","Básico"
293,11,328.8,"14012","Básico"
68,20,917.34,"14015","Básico"
587,14,229.75,"14017","Básico"
661,13,367.15,"14018","Básico"
241,47,792.15,"14022","Básico"
23,31,584.07,"14023","Básico"
137,34,645.74,"14024","Básico"
486,50,713.11,"14026","Básico"
76,6,104.82,"14027","Básico"
79,15,467.66,"14029","Básico"
571,1,109.44,"14033","Básico"
38,89,651.82,"14034","Básico"
300,38,626.65,"14036","Básico"
192,114,836.95,"14037","Básico"
49,10,267.28,"14039","Básico"
282,21,141.41,"14041","Básico"
741,21,431.98,"14042","Básico"
507,42,304.25,"14043","Básico"
300,14,154.99,"14046","Básico"
321,141,748.69,"14048","Básico"
47,54,746.36,"14050","Básico"
35,125,480.81,"14052","Básico"
140,9,572.3,"14053","Básico"
81,6,92.46,"14054","Básico"
478,24,469.19,"14058","Básico"
282,8,183.6,"14059","Básico"
523,19,917.43,"14061","Básico"
405,49,891.02,"14065","Básico"
282,7,152.55,"14066","Básico"
79,52,374.7,"14067","Básico"
530,42,230.06,"14069","Básico"
700,42,326.55,"14070","Básico"
682,19,390.85,"14072","Básico"
48,13,151.04,"14073","Básico"
639,6,219.4,"14074","Básico"
145,46,122.47,"14076","Básico"
56,56,615.08,"14077","Básico"
140,13,618.73,"14079","Básico"
380,65,413.36,"14082","Básico"
528,7,150.5,"14084","Básico"
478,1,39.95,"14086","Básico"
18,221,846.22,"14087","Básico"
72,14,161,"14089","Básico"
340,1,76.32,"14090","Básico"
28,105,442.85,"14093","Básico"
455,47,335.22,"14094","Básico"
738,1,2.95,"14095","Básico"
497,40,422.86,"14097","Básico"
52,21,147.35,"14098","Básico"
153,26,194.9,"14100","Básico"
681,1,0,"14103","Básico"
170,143,771.58,"14104","Básico"
753,1,214.8,"14106","Básico"
46,54,1044.96,"14108","Básico"
88,9,144.2,"14109","Básico"
30,10,692.85,"14111","Básico"
517,22,622.67,"14115","Básico"
159,3,90,"14117","Básico"
444,15,458.45,"14118","Básico"
391,11,183.37,"14119","Básico"
422,13,362.42,"14122","Básico"
749,24,436.18,"14123","Básico"
100,5,419.58,"14124","Básico"
76,65,924.21,"14128","Básico"
664,52,187.87,"14131","Básico"
145,36,911.14,"14133","Básico"
711,11,332.7,"14137","Básico"
17,47,982.38,"14138","Básico"
19,66,935.05,"14140","Básico"
18,40,915.13,"14141","Básico"
389,66,983.15,"14142","Básico"
149,7,115.8,"14143","Básico"
502,1,30.6,"14144","Básico"
249,17,466.29,"14148","Básico"
236,28,446.62,"14149","Básico"
51,26,658.64,"14150","Básico"
689,44,679.45,"14151","Básico"
499,17,233.4,"14153","Básico"
282,6,118.75,"14155","Básico"
35,89,1002.78,"14157","Básico"
56,41,507.66,"14158","Básico"
189,25,289.36,"14162","Básico"
291,25,122.54,"14165","Básico"
521,53,256.85,"14166","Básico"
436,15,370.45,"14168","Básico"
446,67,624.43,"14169","Básico"
391,165,597.33,"14170","Básico"
114,64,498.79,"14171","Básico"
621,54,402.72,"14172","Básico"
26,33,586,"14173","Básico"
49,26,134.46,"14174","Básico"
313,46,916.01,"14176","Básico"
56,165,719.78,"14179","Básico"
426,54,310.55,"14181","Básico"
459,50,678.77,"14182","Básico"
427,35,286.29,"14183","Básico"
82,24,452.89,"14184","Básico"
347,3,197.65,"14185","Básico"
489,8,123.5,"14187","Básico"
682,1,79.9,"14190","Básico"
404,14,293.74,"14192","Básico"
122,6,335.52,"14196","Básico"
426,20,390.05,"14197","Básico"
633,21,379.2,"14200","Básico"
397,29,847.76,"14202","Básico"
413,16,339.34,"14203","Básico"
703,2,157.8,"14207","Básico"
110,35,567.05,"14208","Básico"
46,67,1004.38,"14214","Básico"
58,12,169.48,"14218","Básico"
20,43,633.83,"14219","Básico"
193,41,683.17,"14222","Básico"
108,60,991.13,"14223","Básico"
453,38,745.5,"14228","Básico"
451,33,979.8,"14230","Básico"
38,159,775.46,"14234","Básico"
389,35,632.14,"14237","Básico"
342,13,434.23,"14238","Básico"
199,12,333.7,"14241","Básico"
250,16,280.55,"14242","Básico"
676,16,366.42,"14244","Básico"
294,117,772.66,"14247","Básico"
334,47,1032.95,"14248","Básico"
397,10,350.99,"14252","Básico"
509,12,363.4,"14253","Básico"
448,23,601.03,"14254","Básico"
562,1,1000.63,"14255","Básico"
157,5,120,"14259","Básico"
487,51,824.28,"14260","Básico"
439,16,322.93,"14263","Básico"
444,1,40.56,"14266","Básico"
486,19,354.85,"14268","Básico"
455,16,295.73,"14269","Básico"
347,29,492.65,"14270","Básico"
241,39,219.13,"14271","Básico"
89,64,920.81,"14272","Básico"
67,29,559.97,"14273","Básico"
702,15,256.6,"14274","Básico"
425,13,205.83,"14278","Básico"
536,3,191.86,"14279","Básico"
212,8,134.04,"14280","Básico"
424,7,245.15,"14281","Básico"
479,41,628.44,"14283","Básico"
24,9,176.63,"14287","Básico"
229,16,426.6,"14288","Básico"
24,47,911.26,"14289","Básico"
423,23,375.34,"14294","Básico"
437,27,456.4,"14296","Básico"
34,3,43.2,"14300","Básico"
446,28,742.9,"14302","Básico"
423,22,277.94,"14303","Básico"
448,22,492.1,"14310","Básico"
258,31,516.45,"14311","Básico"
122,10,229.8,"14314","Básico"
80,24,508.58,"14317","Básico"
476,9,158.02,"14318","Básico"
440,26,494.85,"14319","Básico"
445,13,474.1,"14322","Básico"
130,36,605.06,"14323","Básico"
425,41,701.61,"14324","Básico"
585,18,245.48,"14325","Básico"
258,57,940.98,"14326","Básico"
454,1,445.05,"14328","Básico"
639,13,200.63,"14330","Básico"
140,28,462.66,"14331","Básico"
83,15,415.2,"14333","Básico"
32,63,468.26,"14335","Básico"
177,50,928.1,"14338","Básico"
258,23,620.27,"14339","Básico"
234,6,134.7,"14340","Básico"
37,33,918.44,"14342","Básico"
54,6,108.98,"14345","Básico"
752,6,82.6,"14347","Básico"
276,18,409.57,"14348","Básico"
26,31,133.5,"14349","Básico"
290,59,972.03,"14350","Básico"
180,1,51,"14351","Básico"
231,25,376.5,"14353","Básico"
21,9,163.62,"14354","Básico"
381,71,1014.45,"14355","Básico"
95,33,701.23,"14356","Básico"
59,41,225.77,"14357","Básico"
405,25,400.06,"14358","Básico"
35,55,912.18,"14359","Básico"
594,14,214.71,"14361","Básico"
38,41,161.2,"14362","Básico"
418,8,227.47,"14363","Básico"
410,51,634.68,"14365","Básico"
541,1,136,"14366","Básico"
335,8,155,"14368","Básico"
658,26,469.13,"14369","Básico"
311,4,100.5,"14371","Básico"
459,38,860.08,"14372","Básico"
374,4,76.55,"14373","Básico"
557,7,108,"14374","Básico"
699,18,215.46,"14376","Básico"
207,11,617.05,"14377","Básico"
637,9,131.25,"14378","Básico"
698,1,48.96,"14380","Básico"
68,114,631.34,"14381","Básico"
516,3,58.5,"14384","Básico"
25,14,202.11,"14385","Básico"
312,7,142.4,"14386","Básico"
592,14,135.6,"14391","Básico"
448,14,266.4,"14392","Básico"
234,5,67.95,"14393","Básico"
580,6,93.8,"14394","Básico"
417,53,707.79,"14398","Básico"
668,8,285.6,"14402","Básico"
402,2,195,"14405","Básico"
135,8,156.75,"14406","Básico"
326,14,1063,"14411","Básico"
378,99,770.37,"14413","Básico"
38,14,490.22,"14416","Básico"
403,137,604.2,"14417","Básico"
234,15,916.61,"14423","Básico"
33,1,322.08,"14424","Básico"
450,39,661.39,"14425","Básico"
419,22,516.28,"14429","Básico"
481,77,289.6,"14433","Básico"
517,3,90.42,"14435","Básico"
114,11,271.7,"14436","Básico"
381,48,958.84,"14437","Básico"
322,9,131.9,"14438","Básico"
472,13,132.04,"14444","Básico"
471,32,221.65,"14445","Básico"
25,20,375.35,"14448","Básico"
26,132,665.59,"14452","Básico"
206,22,119.93,"14453","Básico"
392,110,977.3,"14454","Básico"
448,79,628.21,"14455","Básico"
326,4,113.64,"14457","Básico"
396,49,237.42,"14458","Básico"
114,8,786.57,"14463","Básico"
584,4,111,"14464","Básico"
749,12,204.24,"14468","Básico"
27,60,712.04,"14470","Básico"
607,41,400.95,"14471","Básico"
90,7,234.34,"14473","Básico"
273,19,215.7,"14476","Básico"
297,13,257.1,"14483","Básico"
54,47,165.75,"14485","Básico"
527,6,175.5,"14486","Básico"
191,21,468.13,"14491","Básico"
41,17,401.46,"14494","Básico"
66,7,174.8,"14495","Básico"
325,40,697.06,"14497","Básico"
104,7,356.85,"14500","Básico"
199,10,251.21,"14501","Básico"
63,107,673.26,"14504","Básico"
38,188,874.94,"14508","Básico"
550,25,110.95,"14509","Básico"
391,78,1007.28,"14510","Básico"
116,19,788.01,"14513","Básico"
532,37,163.92,"14516","Básico"
49,18,330.45,"14517","Básico"
80,16,174.37,"14518","Básico"
699,39,206.09,"14519","Básico"
17,4,270.6,"14520","Básico"
507,17,199.45,"14521","Básico"
124,12,241.09,"14523","Básico"
405,42,262.4,"14526","Básico"
53,18,364.22,"14528","Básico"
76,229,620.04,"14529","Básico"
495,29,376.34,"14531","Básico"
275,19,171.8,"14536","Básico"
73,23,641.4,"14537","Básico"
31,32,537.48,"14539","Básico"
201,5,103.25,"14542","Básico"
690,23,349.25,"14545","Básico"
327,144,916.55,"14549","Básico"
34,80,880.04,"14551","Básico"
167,157,511.28,"14552","Básico"
612,203,835.34,"14556","Básico"
101,16,788.38,"14557","Básico"
670,15,655.5,"14558","Básico"
406,2,75.6,"14559","Básico"
525,115,679.44,"14563","Básico"
451,47,919.7,"14568","Básico"
17,35,598.98,"14569","Básico"
296,68,613.75,"14570","Básico"
441,31,161.65,"14571","Básico"
748,11,143.7,"14574","Básico"
504,74,460.71,"14575","Básico"
388,2,70.8,"14576","Básico"
19,24,168.63,"14578","Básico"
448,25,105.56,"14579","Básico"
534,1,14.85,"14580","Básico"
32,65,433.8,"14581","Básico"
56,6,114.11,"14582","Básico"
292,19,237.36,"14586","Básico"
594,16,135.39,"14588","Básico"
387,6,79.5,"14589","Básico"
51,164,570.46,"14592","Básico"
23,84,634.83,"14594","Básico"
642,57,229.47,"14596","Básico"
60,90,384.04,"14598","Básico"
406,82,474.54,"14599","Básico"
321,54,865.17,"14600","Básico"
26,7,213.96,"14601","Básico"
672,31,205.36,"14602","Básico"
290,2,660,"14603","Básico"
649,23,143.86,"14604","Básico"
390,111,937.16,"14605","Básico"
411,10,24.35,"14610","Básico"
459,38,604.33,"14611","Básico"
431,14,877.7,"14612","Básico"
696,1,76.32,"14613","Básico"
402,19,295.13,"14614","Básico"
410,48,951.76,"14615","Básico"
258,5,527.78,"14616","Básico"
418,9,190.47,"14617","Básico"
221,26,412.78,"14620","Básico"
200,21,320.58,"14622","Básico"
73,51,814.07,"14624","Básico"
395,29,462.75,"14627","Básico"
20,152,959.01,"14629","Básico"
500,21,338.65,"14630","Básico"
278,8,114.56,"14632","Básico"
282,20,344.9,"14633","Básico"
469,15,215.22,"14635","Básico"
52,28,609.85,"14636","Básico"
693,7,106.68,"14637","Básico"
66,16,443.6,"14638","Básico"
37,7,110.46,"14641","Básico"
74,2,96.12,"14642","Básico"
172,48,876.89,"14645","Básico"
217,51,519.97,"14647","Básico"
605,4,62.5,"14650","Básico"
93,29,114.18,"14652","Básico"
754,27,246.86,"14654","Básico"
185,215,814.65,"14656","Básico"
21,29,247.15,"14658","Básico"
102,30,285.74,"14660","Básico"
42,4,107.95,"14661","Básico"
446,68,490.6,"14663","Básico"
35,99,637.89,"14664","Básico"
40,14,195.25,"14666","Básico"
461,12,111.63,"14668","Básico"
296,188,602,"14670","Básico"
525,14,173.66,"14674","Básico"
608,14,184.91,"14677","Básico"
595,24,403.39,"14678","Básico"
87,20,875.15,"14681","Básico"
604,21,146.56,"14683","Básico"
430,235,885.83,"14686","Básico"
224,13,112.8,"14689","Básico"
60,105,794.33,"14690","Básico"
633,15,244.31,"14694","Básico"
234,22,188.61,"14697","Básico"
230,50,702.6,"14699","Básico"
30,22,318.17,"14703","Básico"
214,1,179,"14705","Básico"
634,28,390.69,"14706","Básico"
451,2,139.2,"14707","Básico"
40,93,906.24,"14714","Básico"
59,100,565.45,"14716","Básico"
749,11,81.3,"14717","Básico"
426,11,226.42,"14718","Básico"
21,37,663.81,"14720","Básico"
395,27,115.77,"14721","Básico"
163,94,513.37,"14722","Básico"
606,43,345.25,"14724","Básico"
670,19,124.75,"14726","Básico"
290,47,467.93,"14727","Básico"
429,14,190.58,"14728","Básico"
389,208,907.38,"14729","Básico"
63,45,380.02,"14731","Básico"
441,63,1056.42,"14734","Básico"
501,100,401.08,"14736","Básico"
451,34,579.85,"14742","Básico"
608,3,50.48,"14743","Básico"
422,9,593.5,"14746","Básico"
265,18,328.2,"14747","Básico"
495,18,310.15,"14749","Básico"
752,32,112.03,"14750","Básico"
700,7,126.45,"14751","Básico"
59,5,389.64,"14752","Básico"
103,48,869.51,"14753","Básico"
91,19,420.5,"14757","Básico"
313,5,89.2,"14760","Básico"
74,24,447.92,"14761","Básico"
279,30,417.57,"14762","Básico"
62,6,278.3,"14764","Básico"
45,39,254.11,"14765","Básico"
490,18,382.81,"14767","Básico"
33,5,192.6,"14768","Básico"
637,47,594.62,"14771","Básico"
128,9,139.26,"14772","Básico"
608,10,140.55,"14773","Básico"
544,13,241.45,"14774","Básico"
419,16,307.56,"14777","Básico"
143,35,730.86,"14778","Básico"
296,41,386.15,"14779","Básico"
70,27,447.68,"14780","Básico"
335,6,200.1,"14782","Básico"
675,17,307.3,"14783","Básico"
42,27,449.93,"14784","Básico"
26,3,77.4,"14785","Básico"
566,7,90.96,"14786","Básico"
487,15,110.65,"14787","Básico"
44,6,197.64,"14789","Básico"
622,19,303.63,"14791","Básico"
79,2,6.2,"14792","Básico"
37,39,625.9,"14793","Básico"
182,6,131.45,"14795","Básico"
523,16,300.31,"14797","Básico"
68,49,724.31,"14798","Básico"
67,23,338.15,"14799","Básico"
77,59,193.14,"14801","Básico"
178,44,845.55,"14803","Básico"
24,12,353.27,"14804","Básico"
91,20,303.43,"14806","Básico"
406,40,519.29,"14807","Básico"
637,18,686.76,"14809","Básico"
403,28,170.5,"14811","Básico"
614,37,185.8,"14812","Básico"
597,32,160.46,"14814","Básico"
52,53,778.5,"14815","Básico"
213,4,271.85,"14816","Básico"
80,57,470.16,"14819","Básico"
501,9,157.7,"14822","Básico"
196,70,321.43,"14823","Básico"
597,10,385.2,"14826","Básico"
681,1,0,"14827","Básico"
69,40,197.13,"14830","Básico"
646,1,322.69,"14832","Básico"
514,7,94.8,"14833","Básico"
544,2,297,"14835","Básico"
26,6,102.45,"14836","Básico"
439,71,773.67,"14838","Básico"
434,74,915.28,"14839","Básico"
283,22,362.71,"14840","Básico"
452,9,211.8,"14843","Básico"
615,1,150,"14845","Básico"
443,12,437.4,"14846","Básico"
420,11,310.56,"14848","Básico"
39,42,829.41,"14851","Básico"
521,11,180.75,"14858","Básico"
35,11,170.32,"14860","Básico"
41,48,841.2,"14862","Básico"
45,11,266.76,"14863","Básico"
23,9,129.72,"14865","Básico"
499,43,816.6,"14872","Básico"
226,49,854.13,"14873","Básico"
551,6,116.18,"14874","Básico"
537,13,256.7,"14876","Básico"
434,66,437,"14877","Básico"
700,27,185.06,"14879","Básico"
93,47,706.19,"14880","Básico"
35,17,255.4,"14881","Básico"
34,53,761.59,"14883","Básico"
685,8,120.6,"14884","Básico"
268,18,364.8,"14886","Básico"
223,20,369.2,"14888","Básico"
352,10,135.9,"14889","Básico"
269,57,817.25,"14890","Básico"
706,13,202.35,"14892","Básico"
538,1,13.92,"14900","Básico"
41,59,1035.62,"14902","Básico"
461,1,68.44,"14906","Básico"
90,14,381.9,"14908","Básico"
18,30,434.35,"14910","Básico"
555,13,359.35,"14919","Básico"
409,50,843.74,"14922","Básico"
66,44,749.1,"14923","Básico"
261,31,931.01,"14924","Básico"
397,3,359.4,"14926","Básico"
412,20,308.2,"14927","Básico"
643,21,223.91,"14928","Básico"
48,34,836.69,"14929","Básico"
381,49,1029.66,"14932","Básico"
433,32,531.49,"14940","Básico"
594,7,182.1,"14941","Básico"
417,19,746.56,"14942","Básico"
679,5,107.62,"14943","Básico"
429,11,179.4,"14945","Básico"
30,3,100.9,"14946","Básico"
88,54,1049.79,"14947","Básico"
485,27,515,"14949","Básico"
35,19,371.2,"14950","Básico"
95,20,311.69,"14951","Básico"
41,259,1013.77,"14953","Básico"
28,126,503.44,"14954","Básico"
748,31,163.77,"14955","Básico"
269,29,333.29,"14957","Básico"
163,72,957.94,"14958","Básico"
80,59,695.42,"14959","Básico"
24,27,221.27,"14960","Básico"
286,14,366.91,"14962","Básico"
263,13,206.21,"14964","Básico"
112,83,599,"14965","Básico"
46,85,504.99,"14968","Básico"
719,13,906.23,"14969","Básico"
144,20,145.07,"14972","Básico"
53,21,114.39,"14974","Básico"
73,26,472.39,"14975","Básico"
73,72,790.86,"14976","Básico"
741,4,31.93,"14977","Básico"
751,53,439.46,"14979","Básico"
753,24,150.68,"14980","Básico"
262,22,372.92,"14981","Básico"
588,39,237.78,"14982","Básico"
705,30,183.2,"14983","Básico"
214,87,296.75,"14985","Básico"
392,100,566.9,"14986","Básico"
677,18,342.4,"14989","Básico"
628,43,305.42,"14990","Básico"
446,21,314.67,"14991","Básico"
458,27,210.5,"14992","Básico"
579,10,36.13,"14993","Básico"
398,310,960.63,"14994","Básico"
54,61,233.23,"14995","Básico"
497,41,442.29,"14996","Básico"
62,38,776.6,"14997","Básico"
186,127,770.73,"14998","Básico"
608,9,129.48,"14999","Básico"
63,77,490.52,"15000","Básico"
410,54,230.86,"15001","Básico"
489,349,1060.7,"15003","Básico"
67,207,825.14,"15006","Básico"
175,12,156.91,"15007","Básico"
496,12,360,"15008","Básico"
51,20,308.94,"15010","Básico"
411,20,416.6,"15011","Básico"
69,255,860.62,"15012","Básico"
